registered,registered_times,mobile_platform,user_index,company_id,channel_id,verified,carrier,bank_card,certifications,bid_apply_times,bid_apply,loan,loan_times,reject,reject_times,repayment,repayment_times,overdue,overdue_times,overdue_repayment,overdue_within_3_days_repayment,overdue_within_3_days_repayment_times,overdue_4_to_7_days_repayment,overdue_4_to_7_days_repayment_times,overdue_8_to_30_days_repayment,overdue_8_to_30_days_repayment_times
1,2019-04-29 16:13:23,1,459,200,0,0,0,0,[],2019-04-29 16:13:47,0.0,0.0,2019-04-29 17:03:47,0.0,2019-04-29 16:13:57,0.0,2019-04-29 17:04:14,0.0,2019-05-06 17:03:47,0.0,0.0,2019-05-06 17:03:47,0.0,2019-05-10 17:03:47,0.0,2019-05-14 17:03:47
1,2019-04-29 17:35:36,1,460,200,0,0,0,0,[],2019-04-29 17:36:05,0.0,0.0,2019-04-29 17:52:05,0.0,2019-04-29 17:37:44,0.0,2019-05-02 21:52:30,0.0,2019-05-06 17:52:05,0.0,0.0,2019-05-07 17:52:05,0.0,2019-05-12 17:52:05,0.0,2019-05-17 17:52:05
1,2019-04-29 18:09:15,1,461,200,0,0,0,0,[],2019-04-29 18:10:16,0.0,0.0,2019-04-29 18:52:16,0.0,2019-04-29 18:11:28,0.0,2019-04-30 20:52:22,0.0,2019-05-06 18:52:16,0.0,0.0,2019-05-06 18:52:16,0.0,2019-05-13 18:52:16,0.0,2019-05-19 18:52:16
1,2019-04-29 16:37:17,1,462,200,0,0,0,0,[],2019-04-29 16:37:46,0.0,0.0,2019-04-29 17:30:46,0.0,2019-04-29 16:39:24,0.0,2019-05-01 17:31:01,0.0,2019-05-06 17:30:46,0.0,0.0,2019-05-07 17:30:46,0.0,2019-05-12 17:30:46,0.0,2019-05-26 17:30:46
1,2019-04-29 16:56:16,1,463,200,0,0,0,0,[],2019-04-29 17:01:23,0.0,0.0,2019-04-29 17:12:23,0.0,2019-04-29 17:02:27,0.0,2019-04-30 21:12:23,0.0,2019-05-06 17:12:23,0.0,0.0,2019-05-08 17:12:23,0.0,2019-05-10 17:12:23,0.0,2019-06-05 17:12:23
1,2019-04-29 20:19:02,1,464,200,0,0,0,0,[],2019-04-29 20:24:29,0.0,0.0,2019-04-29 21:00:29,0.0,2019-04-29 20:25:38,0.0,2019-05-04 21:00:56,0.0,2019-05-06 21:00:29,0.0,0.0,2019-05-07 21:00:29,0.0,2019-05-12 21:00:29,0.0,2019-05-29 21:00:29
1,2019-04-29 20:15:16,1,465,200,0,0,0,0,[],2019-04-29 20:24:31,0.0,0.0,2019-04-29 21:01:31,0.0,2019-04-29 20:26:25,0.0,2019-05-05 21:01:42,0.0,2019-05-06 21:01:31,0.0,0.0,2019-05-08 21:01:31,0.0,2019-05-13 21:01:31,0.0,2019-05-21 21:01:31
1,2019-04-29 21:06:14,1,466,200,0,0,0,0,[],2019-04-29 21:11:31,0.0,0.0,2019-04-29 21:45:31,0.0,2019-04-29 21:12:14,0.0,2019-05-03 01:45:47,0.0,2019-05-06 21:45:31,0.0,0.0,2019-05-08 21:45:31,0.0,2019-05-11 21:45:31,0.0,2019-05-16 21:45:31
1,2019-04-29 15:17:33,1,467,200,0,0,0,0,[],2019-04-29 15:24:01,0.0,0.0,2019-04-29 16:17:01,0.0,2019-04-29 15:25:19,0.0,2019-05-05 17:17:22,0.0,2019-05-06 16:17:01,0.0,0.0,2019-05-08 16:17:01,0.0,2019-05-10 16:17:01,0.0,2019-05-14 16:17:01
1,2019-04-29 16:06:13,1,468,200,0,0,0,0,[],2019-04-29 16:07:21,0.0,0.0,2019-04-29 16:53:21,0.0,2019-04-29 16:08:27,0.0,2019-05-03 18:53:47,0.0,2019-05-06 16:53:21,0.0,0.0,2019-05-08 16:53:21,0.0,2019-05-10 16:53:21,0.0,2019-05-24 16:53:21
1,2019-04-29 17:07:29,1,469,200,0,0,0,0,[],2019-04-29 17:09:57,0.0,0.0,2019-04-29 17:36:57,0.0,2019-04-29 17:10:14,0.0,2019-05-05 18:37:01,0.0,2019-05-06 17:36:57,0.0,0.0,2019-05-06 17:36:57,0.0,2019-05-10 17:36:57,0.0,2019-06-01 17:36:57
1,2019-04-29 20:38:37,1,470,200,0,0,0,0,[],2019-04-29 20:44:03,0.0,0.0,2019-04-29 21:26:03,0.0,2019-04-29 20:44:24,0.0,2019-04-30 01:26:20,0.0,2019-05-06 21:26:03,0.0,0.0,2019-05-07 21:26:03,0.0,2019-05-11 21:26:03,0.0,2019-05-24 21:26:03
1,2019-04-29 21:12:12,1,471,200,0,0,0,0,[],2019-04-29 21:21:28,0.0,0.0,2019-04-29 22:16:28,0.0,2019-04-29 21:22:14,0.0,2019-05-02 22:16:32,0.0,2019-05-06 22:16:28,0.0,0.0,2019-05-06 22:16:28,0.0,2019-05-10 22:16:28,0.0,2019-05-22 22:16:28
1,2019-04-29 15:59:05,1,472,200,0,0,0,0,[],2019-04-29 15:59:32,0.0,0.0,2019-04-29 16:05:32,0.0,2019-04-29 15:59:57,0.0,2019-05-01 19:05:48,0.0,2019-05-06 16:05:32,0.0,0.0,2019-05-07 16:05:32,0.0,2019-05-13 16:05:32,0.0,2019-05-24 16:05:32
1,2019-04-29 21:02:55,1,473,200,0,0,0,0,[],2019-04-29 21:10:19,0.0,0.0,2019-04-29 21:14:19,0.0,2019-04-29 21:11:12,0.0,2019-05-02 00:14:26,0.0,2019-05-06 21:14:19,0.0,0.0,2019-05-08 21:14:19,0.0,2019-05-13 21:14:19,0.0,2019-05-22 21:14:19
1,2019-04-29 19:36:03,1,474,200,0,0,0,0,[],2019-04-29 19:40:24,0.0,0.0,2019-04-29 20:15:24,0.0,2019-04-29 19:40:40,0.0,2019-05-02 21:15:48,0.0,2019-05-06 20:15:24,0.0,0.0,2019-05-06 20:15:24,0.0,2019-05-10 20:15:24,0.0,2019-05-27 20:15:24
1,2019-04-29 20:08:05,1,475,200,0,0,0,0,[],2019-04-29 20:13:34,0.0,0.0,2019-04-29 20:54:34,0.0,2019-04-29 20:14:41,0.0,2019-05-01 23:54:58,0.0,2019-05-06 20:54:34,0.0,0.0,2019-05-08 20:54:34,0.0,2019-05-12 20:54:34,0.0,2019-05-29 20:54:34
1,2019-04-29 16:13:50,1,476,200,0,0,0,0,[],2019-04-29 16:15:58,0.0,0.0,2019-04-29 16:44:58,0.0,2019-04-29 16:16:05,0.0,2019-04-29 17:45:16,0.0,2019-05-06 16:44:58,0.0,0.0,2019-05-06 16:44:58,0.0,2019-05-13 16:44:58,0.0,2019-05-28 16:44:58
1,2019-04-29 21:41:33,1,477,200,0,0,0,0,[],2019-04-29 21:45:42,0.0,0.0,2019-04-29 22:14:42,0.0,2019-04-29 21:47:11,0.0,2019-04-29 23:14:47,0.0,2019-05-06 22:14:42,0.0,0.0,2019-05-08 22:14:42,0.0,2019-05-10 22:14:42,0.0,2019-05-22 22:14:42
1,2019-04-29 20:35:09,1,478,200,0,0,0,0,[],2019-04-29 20:44:28,0.0,0.0,2019-04-29 20:54:28,0.0,2019-04-29 20:46:24,0.0,2019-05-01 22:54:32,0.0,2019-05-06 20:54:28,0.0,0.0,2019-05-08 20:54:28,0.0,2019-05-12 20:54:28,0.0,2019-05-18 20:54:28
1,2019-04-29 20:11:06,1,479,200,0,0,0,0,[],2019-04-29 20:19:35,0.0,0.0,2019-04-29 20:57:35,0.0,2019-04-29 20:20:00,0.0,2019-05-02 21:57:48,0.0,2019-05-06 20:57:35,0.0,0.0,2019-05-06 20:57:35,0.0,2019-05-12 20:57:35,0.0,2019-05-29 20:57:35
1,2019-04-29 18:17:22,1,480,200,0,0,0,0,[],2019-04-29 18:17:25,0.0,0.0,2019-04-29 18:58:25,0.0,2019-04-29 18:18:19,0.0,2019-05-02 18:58:35,0.0,2019-05-06 18:58:25,0.0,0.0,2019-05-08 18:58:25,0.0,2019-05-11 18:58:25,0.0,2019-06-03 18:58:25
1,2019-04-29 19:43:37,1,481,200,0,0,0,0,[],2019-04-29 19:47:39,0.0,0.0,2019-04-29 20:03:39,0.0,2019-04-29 19:49:07,0.0,2019-04-29 23:04:01,0.0,2019-05-06 20:03:39,0.0,0.0,2019-05-06 20:03:39,0.0,2019-05-13 20:03:39,0.0,2019-05-16 20:03:39
1,2019-04-29 21:57:22,1,482,200,0,0,0,0,[],2019-04-29 22:00:28,0.0,0.0,2019-04-29 22:34:28,0.0,2019-04-29 22:01:30,0.0,2019-05-03 02:34:45,0.0,2019-05-06 22:34:28,0.0,0.0,2019-05-06 22:34:28,0.0,2019-05-12 22:34:28,0.0,2019-06-03 22:34:28
1,2019-04-29 16:30:20,1,483,200,0,0,0,0,[],2019-04-29 16:36:35,0.0,0.0,2019-04-29 16:36:35,0.0,2019-04-29 16:38:19,0.0,2019-04-29 17:36:36,0.0,2019-05-06 16:36:35,0.0,0.0,2019-05-06 16:36:35,0.0,2019-05-13 16:36:35,0.0,2019-05-25 16:36:35
1,2019-04-29 21:02:17,1,484,200,0,0,0,0,[],2019-04-29 21:03:36,0.0,0.0,2019-04-29 21:58:36,0.0,2019-04-29 21:04:47,0.0,2019-05-03 23:58:36,0.0,2019-05-06 21:58:36,0.0,0.0,2019-05-08 21:58:36,0.0,2019-05-12 21:58:36,0.0,2019-05-30 21:58:36
1,2019-04-29 15:56:47,1,485,200,0,0,0,0,[],2019-04-29 16:02:51,0.0,0.0,2019-04-29 16:05:51,0.0,2019-04-29 16:04:37,0.0,2019-04-29 17:06:10,0.0,2019-05-06 16:05:51,0.0,0.0,2019-05-07 16:05:51,0.0,2019-05-12 16:05:51,0.0,2019-05-16 16:05:51
1,2019-04-29 15:12:32,1,486,200,0,0,0,0,[],2019-04-29 15:13:59,0.0,0.0,2019-04-29 15:31:59,0.0,2019-04-29 15:15:40,0.0,2019-05-02 18:32:07,0.0,2019-05-06 15:31:59,0.0,0.0,2019-05-07 15:31:59,0.0,2019-05-12 15:31:59,0.0,2019-06-04 15:31:59
1,2019-04-29 16:03:42,1,487,200,0,0,0,0,[],2019-04-29 16:10:00,0.0,0.0,2019-04-29 16:56:00,0.0,2019-04-29 16:11:02,0.0,2019-04-30 17:56:15,0.0,2019-05-06 16:56:00,0.0,0.0,2019-05-06 16:56:00,0.0,2019-05-10 16:56:00,0.0,2019-05-23 16:56:00
1,2019-04-29 20:47:20,1,488,200,0,0,0,0,[],2019-04-29 20:47:33,0.0,0.0,2019-04-29 21:21:33,0.0,2019-04-29 20:48:30,0.0,2019-05-05 00:21:39,0.0,2019-05-06 21:21:33,0.0,0.0,2019-05-08 21:21:33,0.0,2019-05-10 21:21:33,0.0,2019-05-31 21:21:33
1,2019-04-29 18:40:20,1,489,200,0,0,0,0,[],2019-04-29 18:47:21,0.0,0.0,2019-04-29 18:58:21,0.0,2019-04-29 18:47:44,0.0,2019-05-04 19:58:44,0.0,2019-05-06 18:58:21,0.0,0.0,2019-05-08 18:58:21,0.0,2019-05-12 18:58:21,0.0,2019-06-01 18:58:21
1,2019-04-29 17:13:44,1,490,200,0,0,0,0,[],2019-04-29 17:14:01,0.0,0.0,2019-04-29 17:16:01,0.0,2019-04-29 17:15:58,0.0,2019-05-01 18:16:09,0.0,2019-05-06 17:16:01,0.0,0.0,2019-05-06 17:16:01,0.0,2019-05-10 17:16:01,0.0,2019-06-05 17:16:01
1,2019-04-29 20:16:10,1,491,200,0,0,0,0,[],2019-04-29 20:17:12,0.0,0.0,2019-04-29 20:22:12,0.0,2019-04-29 20:18:07,0.0,2019-05-05 21:22:32,0.0,2019-05-06 20:22:12,0.0,0.0,2019-05-07 20:22:12,0.0,2019-05-13 20:22:12,0.0,2019-06-02 20:22:12
1,2019-04-29 20:44:53,1,492,200,0,0,0,0,[],2019-04-29 20:54:09,0.0,0.0,2019-04-29 21:04:09,0.0,2019-04-29 20:56:07,0.0,2019-05-04 00:04:35,0.0,2019-05-06 21:04:09,0.0,0.0,2019-05-07 21:04:09,0.0,2019-05-12 21:04:09,0.0,2019-05-14 21:04:09
1,2019-04-29 15:34:41,1,493,200,0,0,0,0,[],2019-04-29 15:35:06,0.0,0.0,2019-04-29 16:06:06,0.0,2019-04-29 15:36:26,0.0,2019-04-29 18:06:24,0.0,2019-05-06 16:06:06,0.0,0.0,2019-05-08 16:06:06,0.0,2019-05-13 16:06:06,0.0,2019-05-24 16:06:06
1,2019-04-29 18:11:38,1,494,200,0,0,0,0,[],2019-04-29 18:19:04,0.0,0.0,2019-04-29 19:12:04,0.0,2019-04-29 18:20:30,0.0,2019-05-01 21:12:18,0.0,2019-05-06 19:12:04,0.0,0.0,2019-05-06 19:12:04,0.0,2019-05-12 19:12:04,0.0,2019-05-21 19:12:04
1,2019-04-29 19:40:13,1,495,200,0,0,0,0,[],2019-04-29 19:43:18,0.0,0.0,2019-04-29 20:12:18,0.0,2019-04-29 19:44:40,0.0,2019-05-02 00:12:25,0.0,2019-05-06 20:12:18,0.0,0.0,2019-05-06 20:12:18,0.0,2019-05-13 20:12:18,0.0,2019-05-24 20:12:18
1,2019-04-29 17:28:31,1,496,200,0,0,0,0,[],2019-04-29 17:36:48,0.0,0.0,2019-04-29 17:56:48,0.0,2019-04-29 17:37:01,0.0,2019-04-30 17:57:13,0.0,2019-05-06 17:56:48,0.0,0.0,2019-05-08 17:56:48,0.0,2019-05-10 17:56:48,0.0,2019-05-20 17:56:48
1,2019-04-29 17:30:12,1,497,200,0,0,0,0,[],2019-04-29 17:33:19,0.0,0.0,2019-04-29 18:26:19,0.0,2019-04-29 17:35:15,0.0,2019-05-05 20:26:26,0.0,2019-05-06 18:26:19,0.0,0.0,2019-05-08 18:26:19,0.0,2019-05-13 18:26:19,0.0,2019-05-22 18:26:19
1,2019-04-29 16:19:48,1,498,200,0,0,0,0,[],2019-04-29 16:19:57,0.0,0.0,2019-04-29 17:15:57,0.0,2019-04-29 16:21:27,0.0,2019-05-04 17:16:06,0.0,2019-05-06 17:15:57,0.0,0.0,2019-05-07 17:15:57,0.0,2019-05-10 17:15:57,0.0,2019-05-18 17:15:57
1,2019-04-29 16:08:56,1,499,200,0,0,0,0,[],2019-04-29 16:09:10,0.0,0.0,2019-04-29 17:04:10,0.0,2019-04-29 16:09:23,0.0,2019-04-30 19:04:18,0.0,2019-05-06 17:04:10,0.0,0.0,2019-05-07 17:04:10,0.0,2019-05-11 17:04:10,0.0,2019-05-26 17:04:10
